date,hour,day_of_week,category,product,quantity,unit_price,revenue
2026-05-15,12,4,Drinks,Soda,1,3.0,3.0
2026-05-15,12,4,Drinks,Soda,1,3.0,3.0
2026-05-15,12,4,Coffee,Americano,1,2.75,2.75
2026-05-15,12,4,Food,Sandwich,2,6.5,13.0
2026-05-15,12,4,Coffee,Espresso,1,2.5,2.5
2026-05-15,12,4,Coffee,Americano,1,2.75,2.75
2026-05-15,12,4,Food,Salad,1,7.0,7.0
2026-05-15,12,4,Food,Salad,1,7.0,7.0
2026-05-15,12,4,Coffee,Espresso,2,2.5,5.0
2026-05-15,13,4,Coffee,Cappuccino,1,3.5,3.5
2026-05-15,13,4,Drinks,Soda,2,3.0,6.0
2026-05-15,13,4,Coffee,Latte,2,3.75,7.5
2026-05-15,13,4,Coffee,Espresso,1,2.5,2.5
2026-05-15,13,4,Food,Salad,1,7.0,7.0
2026-05-15,13,4,Coffee,Latte,1,3.75,3.75
2026-05-15,13,4,Drinks,Soda,1,3.0,3.0
2026-05-15,13,4,Coffee,Americano,2,2.75,5.5
2026-05-15,13,4,Drinks,Water,1,2.0,2.0
2026-05-15,13,4,Drinks,Soda,1,3.0,3.0
2026-05-15,13,4,Food,Pastry,1,3.5,3.5
2026-05-15,13,4,Food,Cake,1,4.0,4.0
2026-05-15,13,4,Coffee,Americano,1,2.75,2.75
2026-05-15,13,4,Drinks,Soda,1,3.0,3.0
2026-05-15,13,4,Coffee,Latte,1,3.75,3.75
2026-05-15,13,4,Coffee,Latte,2,3.75,7.5
2026-05-15,13,4,Food,Salad,1,7.0,7.0
2026-05-15,13,4,Coffee,Cappuccino,2,3.5,7.0
2026-05-15,13,4,Drinks,Smoothie,1,5.0,5.0
2026-05-15,13,4,Drinks,Juice,1,4.5,4.5
2026-05-15,13,4,Food,Pastry,2,3.5,7.0
2026-05-15,13,4,Drinks,Water,1,2.0,2.0
2026-05-15,13,4,Coffee,Cappuccino,1,3.5,3.5
2026-05-15,13,4,Food,Sandwich,2,6.5,13.0
2026-05-15,14,4,Coffee,Latte,1,3.75,3.75
2026-05-15,14,4,Coffee,Latte,1,3.75,3.75
2026-05-15,14,4,Coffee,Americano,1,2.75,2.75
2026-05-15,14,4,Drinks,Soda,2,3.0,6.0
2026-05-15,14,4,Coffee,Latte,2,3.75,7.5
2026-05-15,14,4,Drinks,Soda,1,3.0,3.0
2026-05-15,14,4,Food,Salad,1,7.0,7.0
2026-05-15,14,4,Food,Salad,1,7.0,7.0
2026-05-15,14,4,Coffee,Latte,2,3.75,7.5
2026-05-15,14,4,Coffee,Americano,2,2.75,5.5
2026-05-15,14,4,Coffee,Latte,1,3.75,3.75
2026-05-15,14,4,Coffee,Cappuccino,1,3.5,3.5
2026-05-15,14,4,Coffee,Latte,1,3.75,3.75
2026-05-15,15,4,Drinks,Juice,1,4.5,4.5
2026-05-15,15,4,Coffee,Cappuccino,1,3.5,3.5
2026-05-15,15,4,Coffee,Cappuccino,1,3.5,3.5
2026-05-15,15,4,Food,Sandwich,1,6.5,6.5
2026-05-15,15,4,Food,Salad,1,7.0,7.0
2026-05-15,15,4,Coffee,Americano,1,2.75,2.75
2026-05-15,15,4,Food,Sandwich,1,6.5,6.5
2026-05-15,15,4,Food,Salad,1,7.0,7.0
2026-05-15,15,4,Coffee,Latte,1,3.75,3.75
2026-05-15,15,4,Coffee,Americano,1,2.75,2.75
2026-05-15,15,4,Coffee,Latte,1,3.75,3.75
2026-05-15,15,4,Food,Cake,1,4.0,4.0
2026-05-15,15,4,Food,Salad,1,7.0,7.0
2026-05-15,15,4,Coffee,Latte,1,3.75,3.75
2026-05-15,15,4,Drinks,Soda,1,3.0,3.0
2026-05-15,15,4,Drinks,Juice,1,4.5,4.5
2026-05-15,15,4,Coffee,Americano,1,2.75,2.75
2026-05-15,15,4,Food,Sandwich,1,6.5,6.5
2026-05-15,15,4,Coffee,Americano,1,2.75,2.75
2026-05-15,15,4,Coffee,Americano,1,2.75,2.75
2026-05-15,15,4,Drinks,Juice,1,4.5,4.5
2026-05-15,15,4,Coffee,Cappuccino,1,3.5,3.5
2026-05-15,15,4,Food,Sandwich,1,6.5,6.5
2026-05-15,15,4,Food,Sandwich,1,6.5,6.5
2026-05-15,16,4,Food,Sandwich,1,6.5,6.5
2026-05-15,16,4,Coffee,Americano,1,2.75,2.75
2026-05-15,16,4,Food,Cake,1,4.0,4.0
2026-05-15,16,4,Coffee,Espresso,1,2.5,2.5
2026-05-15,16,4,Coffee,Latte,2,3.75,7.5
2026-05-15,16,4,Coffee,Americano,1,2.75,2.75
2026-05-15,16,4,Coffee,Americano,1,2.75,2.75
2026-05-15,16,4,Coffee,Americano,2,2.75,5.5
2026-05-15,16,4,Drinks,Juice,1,4.5,4.5
2026-05-15,16,4,Coffee,Americano,1,2.75,2.75
2026-05-15,16,4,Drinks,Soda,1,3.0,3.0
2026-05-15,16,4,Food,Pastry,1,3.5,3.5
2026-05-15,16,4,Drinks,Juice,1,4.5,4.5
2026-05-15,16,4,Food,Salad,1,7.0,7.0
2026-05-15,16,4,Coffee,Americano,1,2.75,2.75
2026-05-15,16,4,Drinks,Water,1,2.0,2.0
2026-05-15,16,4,Coffee,Latte,1,3.75,3.75
2026-05-15,16,4,Food,Sandwich,1,6.5,6.5
2026-05-15,16,4,Food,Cake,1,4.0,4.0
2026-05-15,16,4,Food,Sandwich,1,6.5,6.5
2026-05-15,16,4,Coffee,Latte,1,3.75,3.75
2026-05-15,16,4,Coffee,Espresso,1,2.5,2.5
2026-05-15,17,4,Drinks,Smoothie,1,5.0,5.0
2026-05-15,17,4,Coffee,Latte,1,3.75,3.75
2026-05-15,17,4,Coffee,Americano,1,2.75,2.75
2026-05-15,17,4,Food,Salad,1,7.0,7.0
2026-05-15,17,4,Coffee,Espresso,1,2.5,2.5
2026-05-15,17,4,Food,Cake,1,4.0,4.0
2026-05-15,17,4,Food,Sandwich,2,6.5,13.0
2026-05-15,17,4,Coffee,Latte,1,3.75,3.75
2026-05-15,17,4,Coffee,Americano,1,2.75,2.75
2026-05-15,17,4,Food,Pastry,2,3.5,7.0
2026-05-15,17,4,Food,Salad,1,7.0,7.0
2026-05-15,17,4,Food,Pastry,1,3.5,3.5
2026-05-15,17,4,Food,Pastry,1,3.5,3.5
2026-05-15,17,4,Coffee,Americano,1,2.75,2.75
2026-05-15,17,4,Drinks,Soda,1,3.0,3.0
2026-05-15,17,4,Drinks,Soda,1,3.0,3.0
2026-05-15,17,4,Food,Sandwich,1,6.5,6.5
2026-05-15,17,4,Coffee,Cappuccino,1,3.5,3.5
2026-05-15,17,4,Coffee,Espresso,1,2.5,2.5
2026-05-15,18,4,Food,Pastry,1,3.5,3.5
2026-05-15,18,4,Coffee,Espresso,1,2.5,2.5
2026-05-15,18,4,Drinks,Smoothie,1,5.0,5.0
2026-05-15,18,4,Coffee,Latte,2,3.75,7.5
2026-05-15,18,4,Coffee,Latte,1,3.75,3.75
2026-05-15,18,4,Food,Cake,1,4.0,4.0
2026-05-15,18,4,Coffee,Cappuccino,2,3.5,7.0
2026-05-15,18,4,Coffee,Latte,1,3.75,3.75
2026-05-15,18,4,Food,Sandwich,1,6.5,6.5
2026-05-15,18,4,Food,Sandwich,1,6.5,6.5
2026-05-15,18,4,Coffee,Americano,1,2.75,2.75
2026-05-15,18,4,Coffee,Cappuccino,1,3.5,3.5
2026-05-15,18,4,Coffee,Cappuccino,1,3.5,3.5
2026-05-15,18,4,Coffee,Americano,1,2.75,2.75
2026-05-15,18,4,Coffee,Latte,1,3.75,3.75
2026-05-15,18,4,Food,Sandwich,1,6.5,6.5
2026-05-15,18,4,Coffee,Latte,2,3.75,7.5
2026-05-15,18,4,Coffee,Americano,1,2.75,2.75
2026-05-15,18,4,Coffee,Espresso,1,2.5,2.5
2026-05-15,18,4,Coffee,Latte,1,3.75,3.75
2026-05-15,18,4,Drinks,Soda,1,3.0,3.0
2026-05-15,18,4,Coffee,Cappuccino,1,3.5,3.5
2026-05-15,18,4,Coffee,Americano,1,2.75,2.75
2026-05-15,18,4,Food,Sandwich,1,6.5,6.5
2026-05-15,18,4,Food,Cake,1,4.0,4.0
2026-05-15,18,4,Coffee,Latte,1,3.75,3.75
2026-05-15,18,4,Coffee,Espresso,1,2.5,2.5
2026-05-15,18,4,Food,Pastry,1,3.5,3.5
2026-05-15,19,4,Food,Salad,1,7.0,7.0
2026-05-15,19,4,Food,Salad,1,7.0,7.0
2026-05-15,19,4,Coffee,Latte,1,3.75,3.75
2026-05-15,19,4,Coffee,Cappuccino,1,3.5,3.5
2026-05-15,19,4,Coffee,Cappuccino,1,3.5,3.5
2026-05-15,19,4,Coffee,Latte,1,3.75,3.75
2026-05-15,19,4,Food,Salad,1,7.0,7.0
2026-05-15,19,4,Food,Sandwich,1,6.5,6.5
2026-05-15,19,4,Food,Sandwich,1,6.5,6.5
2026-05-15,19,4,Food,Sandwich,1,6.5,6.5
2026-05-15,19,4,Food,Sandwich,1,6.5,6.5
2026-05-15,19,4,Coffee,Latte,2,3.75,7.5
2026-05-15,19,4,Coffee,Americano,1,2.75,2.75
2026-05-15,19,4,Food,Sandwich,1,6.5,6.5
2026-05-15,19,4,Coffee,Americano,1,2.75,2.75
2026-05-15,19,4,Drinks,Soda,1,3.0,3.0
2026-05-15,19,4,Food,Cake,1,4.0,4.0
2026-05-15,19,4,Coffee,Cappuccino,1,3.5,3.5
2026-05-15,20,4,Coffee,Cappuccino,1,3.5,3.5
2026-05-15,20,4,Drinks,Smoothie,1,5.0,5.0
2026-05-15,20,4,Coffee,Cappuccino,1,3.5,3.5
2026-05-15,20,4,Drinks,Soda,1,3.0,3.0
2026-05-15,20,4,Coffee,Latte,1,3.75,3.75
2026-05-15,20,4,Drinks,Soda,1,3.0,3.0
2026-05-15,20,4,Coffee,Americano,1,2.75,2.75
2026-05-15,20,4,Food,Salad,1,7.0,7.0
2026-05-15,21,4,Food,Cake,1,4.0,4.0
2026-05-15,21,4,Food,Pastry,1,3.5,3.5
2026-05-15,21,4,Food,Sandwich,2,6.5,13.0
2026-05-15,21,4,Drinks,Water,1,2.0,2.0
2026-05-16,7,5,Food,Salad,1,7.0,7.0
2026-05-16,7,5,Drinks,Water,1,2.0,2.0
2026-05-16,7,5,Coffee,Latte,1,3.75,3.75
2026-05-16,7,5,Food,Cake,1,4.0,4.0
2026-05-16,7,5,Drinks,Water,1,2.0,2.0
2026-05-16,7,5,Food,Sandwich,1,6.5,6.5
2026-05-16,8,5,Drinks,Soda,2,3.0,6.0
2026-05-16,8,5,Coffee,Espresso,1,2.5,2.5
2026-05-16,8,5,Drinks,Juice,1,4.5,4.5
2026-05-16,8,5,Drinks,Water,1,2.0,2.0
2026-05-16,8,5,Drinks,Juice,1,4.5,4.5
2026-05-16,8,5,Coffee,Espresso,1,2.5,2.5
2026-05-16,8,5,Food,Sandwich,1,6.5,6.5
2026-05-16,8,5,Food,Salad,1,7.0,7.0
2026-05-16,8,5,Food,Salad,1,7.0,7.0
2026-05-16,8,5,Food,Pastry,1,3.5,3.5
2026-05-16,8,5,Drinks,Juice,2,4.5,9.0
2026-05-16,8,5,Drinks,Smoothie,1,5.0,5.0
2026-05-16,8,5,Coffee,Americano,1,2.75,2.75
2026-05-16,8,5,Coffee,Cappuccino,2,3.5,7.0
2026-05-16,8,5,Coffee,Espresso,2,2.5,5.0
2026-05-16,8,5,Food,Sandwich,1,6.5,6.5
2026-05-16,8,5,Food,Sandwich,1,6.5,6.5
2026-05-16,8,5,Coffee,Americano,1,2.75,2.75
2026-05-16,9,5,Coffee,Cappuccino,1,3.5,3.5
2026-05-16,9,5,Food,Pastry,1,3.5,3.5
2026-05-16,9,5,Coffee,Cappuccino,1,3.5,3.5
2026-05-16,9,5,Coffee,Espresso,1,2.5,2.5
2026-05-16,9,5,Coffee,Espresso,1,2.5,2.5
2026-05-16,9,5,Coffee,Latte,1,3.75,3.75
2026-05-16,9,5,Coffee,Americano,1,2.75,2.75
2026-05-16,9,5,Food,Salad,1,7.0,7.0
2026-05-16,9,5,Coffee,Cappuccino,1,3.5,3.5
2026-05-16,9,5,Food,Salad,1,7.0,7.0
2026-05-16,9,5,Drinks,Water,1,2.0,2.0
2026-05-16,9,5,Coffee,Latte,1,3.75,3.75
2026-05-16,9,5,Food,Salad,1,7.0,7.0
2026-05-16,9,5,Food,Pastry,1,3.5,3.5
2026-05-16,9,5,Coffee,Americano,1,2.75,2.75
2026-05-16,9,5,Coffee,Cappuccino,1,3.5,3.5
2026-05-16,9,5,Drinks,Juice,1,4.5,4.5
2026-05-16,9,5,Coffee,Latte,2,3.75,7.5
2026-05-16,9,5,Food,Salad,1,7.0,7.0
2026-05-16,9,5,Drinks,Smoothie,1,5.0,5.0
2026-05-16,9,5,Drinks,Smoothie,1,5.0,5.0
2026-05-16,9,5,Food,Pastry,2,3.5,7.0
2026-05-16,9,5,Coffee,Latte,1,3.75,3.75
2026-05-16,9,5,Drinks,Soda,1,3.0,3.0
2026-05-16,9,5,Drinks,Water,1,2.0,2.0
2026-05-16,10,5,Food,Pastry,1,3.5,3.5
2026-05-16,10,5,Food,Salad,1,7.0,7.0
2026-05-16,10,5,Coffee,Americano,1,2.75,2.75
2026-05-16,10,5,Food,Salad,1,7.0,7.0
2026-05-16,10,5,Food,Pastry,1,3.5,3.5
2026-05-16,10,5,Food,Salad,1,7.0,7.0
2026-05-16,10,5,Coffee,Cappuccino,1,3.5,3.5
2026-05-16,10,5,Coffee,Latte,1,3.75,3.75
2026-05-16,10,5,Food,Cake,2,4.0,8.0
2026-05-16,10,5,Coffee,Americano,1,2.75,2.75
2026-05-16,10,5,Food,Sandwich,1,6.5,6.5
2026-05-16,10,5,Coffee,Americano,1,2.75,2.75
2026-05-16,10,5,Coffee,Americano,1,2.75,2.75
2026-05-16,10,5,Drinks,Water,1,2.0,2.0
2026-05-16,10,5,Drinks,Smoothie,2,5.0,10.0
2026-05-16,10,5,Coffee,Americano,1,2.75,2.75
2026-05-16,10,5,Drinks,Smoothie,1,5.0,5.0
2026-05-16,10,5,Drinks,Smoothie,1,5.0,5.0
2026-05-16,10,5,Coffee,Latte,1,3.75,3.75
2026-05-16,10,5,Drinks,Smoothie,1,5.0,5.0
2026-05-16,10,5,Coffee,Cappuccino,2,3.5,7.0
2026-05-16,10,5,Coffee,Cappuccino,1,3.5,3.5
2026-05-16,10,5,Coffee,Americano,2,2.75,5.5
2026-05-16,10,5,Drinks,Soda,1,3.0,3.0
2026-05-16,10,5,Coffee,Cappuccino,1,3.5,3.5
2026-05-16,10,5,Coffee,Americano,2,2.75,5.5
2026-05-16,10,5,Food,Sandwich,1,6.5,6.5
2026-05-16,10,5,Coffee,Americano,1,2.75,2.75
2026-05-16,10,5,Coffee,Espresso,1,2.5,2.5
2026-05-16,11,5,Coffee,Cappuccino,1,3.5,3.5
2026-05-16,11,5,Coffee,Americano,1,2.75,2.75
2026-05-16,11,5,Food,Cake,1,4.0,4.0
2026-05-16,11,5,Food,Cake,1,4.0,4.0
2026-05-16,11,5,Drinks,Juice,1,4.5,4.5
2026-05-16,11,5,Coffee,Latte,1,3.75,3.75
2026-05-16,11,5,Coffee,Espresso,1,2.5,2.5
2026-05-16,11,5,Food,Pastry,1,3.5,3.5
2026-05-16,11,5,Drinks,Juice,1,4.5,4.5
2026-05-16,11,5,Drinks,Juice,1,4.5,4.5
2026-05-16,11,5,Drinks,Soda,1,3.0,3.0
2026-05-16,11,5,Drinks,Water,2,2.0,4.0
2026-05-16,11,5,Coffee,Cappuccino,2,3.5,7.0
2026-05-16,11,5,Food,Pastry,1,3.5,3.5
2026-05-16,11,5,Food,Cake,2,4.0,8.0
2026-05-16,11,5,Coffee,Americano,1,2.75,2.75
2026-05-16,11,5,Drinks,Soda,1,3.0,3.0
2026-05-16,11,5,Drinks,Water,1,2.0,2.0
2026-05-16,11,5,Drinks,Water,2,2.0,4.0
2026-05-16,11,5,Coffee,Espresso,1,2.5,2.5
2026-05-16,11,5,Coffee,Americano,2,2.75,5.5
2026-05-16,11,5,Coffee,Americano,2,2.75,5.5
2026-05-16,11,5,Coffee,Cappuccino,1,3.5,3.5
2026-05-16,11,5,Food,Sandwich,1,6.5,6.5
2026-05-16,11,5,Coffee,Espresso,1,2.5,2.5
2026-05-16,11,5,Food,Salad,1,7.0,7.0
2026-05-16,11,5,Coffee,Latte,2,3.75,7.5
2026-05-16,11,5,Food,Sandwich,2,6.5,13.0
2026-05-16,11,5,Coffee,Latte,1,3.75,3.75
2026-05-16,11,5,Food,Sandwich,1,6.5,6.5
2026-05-16,11,5,Coffee,Latte,1,3.75,3.75
2026-05-16,11,5,Food,Cake,2,4.0,8.0
2026-05-16,11,5,Food,Sandwich,1,6.5,6.5
2026-05-16,11,5,Drinks,Smoothie,1,5.0,5.0
2026-05-16,11,5,Food,Salad,1,7.0,7.0
2026-05-16,11,5,Food,Cake,1,4.0,4.0
2026-05-16,11,5,Coffee,Espresso,1,2.5,2.5
2026-05-16,11,5,Food,Sandwich,2,6.5,13.0
2026-05-16,11,5,Coffee,Latte,1,3.75,3.75
2026-05-16,11,5,Coffee,Americano,1,2.75,2.75
2026-05-16,11,5,Coffee,Latte,1,3.75,3.75
2026-05-16,11,5,Drinks,Smoothie,1,5.0,5.0
2026-05-16,11,5,Food,Cake,1,4.0,4.0
2026-05-16,11,5,Food,Salad,1,7.0,7.0
2026-05-16,12,5,Food,Cake,1,4.0,4.0
2026-05-16,12,5,Coffee,Espresso,1,2.5,2.5
2026-05-16,12,5,Coffee,Americano,2,2.75,5.5
2026-05-16,12,5,Drinks,Juice,1,4.5,4.5
2026-05-16,12,5,Coffee,Americano,1,2.75,2.75
2026-05-16,12,5,Food,Sandwich,1,6.5,6.5
2026-05-16,12,5,Food,Cake,1,4.0,4.0
2026-05-16,12,5,Food,Pastry,1,3.5,3.5
2026-05-16,12,5,Drinks,Smoothie,2,5.0,10.0
2026-05-16,12,5,Drinks,Juice,1,4.5,4.5
2026-05-16,12,5,Coffee,Cappuccino,1,3.5,3.5
2026-05-16,12,5,Coffee,Espresso,1,2.5,2.5
2026-05-16,12,5,Coffee,Latte,1,3.75,3.75
2026-05-16,12,5,Food,Pastry,2,3.5,7.0
2026-05-16,12,5,Coffee,Cappuccino,1,3.5,3.5
2026-05-16,12,5,Coffee,Cappuccino,1,3.5,3.5
2026-05-16,12,5,Coffee,Americano,1,2.75,2.75
2026-05-16,12,5,Food,Pastry,1,3.5,3.5
2026-05-16,12,5,Drinks,Soda,1,3.0,3.0
2026-05-16,12,5,Food,Salad,1,7.0,7.0
2026-05-16,12,5,Drinks,Water,1,2.0,2.0
2026-05-16,12,5,Coffee,Americano,1,2.75,2.75
2026-05-16,12,5,Coffee,Latte,1,3.75,3.75
2026-05-16,12,5,Drinks,Soda,2,3.0,6.0
2026-05-16,12,5,Food,Pastry,1,3.5,3.5
2026-05-16,12,5,Drinks,Soda,1,3.0,3.0
2026-05-16,12,5,Coffee,Americano,1,2.75,2.75
2026-05-16,12,5,Drinks,Smoothie,1,5.0,5.0
2026-05-16,12,5,Food,Cake,2,4.0,8.0
2026-05-16,12,5,Food,Cake,1,4.0,4.0
2026-05-16,12,5,Coffee,Espresso,1,2.5,2.5
2026-05-16,12,5,Coffee,Espresso,1,2.5,2.5
2026-05-16,12,5,Drinks,Smoothie,2,5.0,10.0
2026-05-16,12,5,Drinks,Soda,1,3.0,3.0
2026-05-16,12,5,Coffee,Espresso,1,2.5,2.5
2026-05-16,12,5,Coffee,Cappuccino,1,3.5,3.5
2026-05-16,12,5,Coffee,Espresso,2,2.5,5.0
2026-05-16,12,5,Food,Sandwich,1,6.5,6.5
2026-05-16,12,5,Coffee,Cappuccino,1,3.5,3.5
2026-05-16,12,5,Coffee,Latte,1,3.75,3.75
2026-05-16,13,5,Drinks,Smoothie,1,5.0,5.0
2026-05-16,13,5,Drinks,Smoothie,1,5.0,5.0
2026-05-16,13,5,Food,Pastry,2,3.5,7.0
2026-05-16,13,5,Food,Sandwich,1,6.5,6.5
2026-05-16,13,5,Coffee,Cappuccino,1,3.5,3.5
2026-05-16,13,5,Coffee,Espresso,1,2.5,2.5
2026-05-16,13,5,Coffee,Cappuccino,1,3.5,3.5
2026-05-16,13,5,Coffee,Latte,1,3.75,3.75
2026-05-16,13,5,Food,Sandwich,1,6.5,6.5
2026-05-16,13,5,Coffee,Espresso,1,2.5,2.5
2026-05-16,13,5,Coffee,Americano,2,2.75,5.5
2026-05-16,13,5,Drinks,Soda,1,3.0,3.0
2026-05-16,13,5,Coffee,Espresso,2,2.5,5.0
2026-05-16,13,5,Food,Pastry,1,3.5,3.5
2026-05-16,13,5,Drinks,Juice,1,4.5,4.5
2026-05-16,13,5,Drinks,Juice,1,4.5,4.5
2026-05-16,13,5,Coffee,Latte,1,3.75,3.75
2026-05-16,13,5,Food,Cake,1,4.0,4.0
2026-05-16,13,5,Coffee,Espresso,1,2.5,2.5
2026-05-16,13,5,Coffee,Cappuccino,1,3.5,3.5
2026-05-16,13,5,Drinks,Water,1,2.0,2.0
2026-05-16,13,5,Food,Sandwich,1,6.5,6.5
2026-05-16,13,5,Food,Cake,1,4.0,4.0
2026-05-16,13,5,Drinks,Water,1,2.0,2.0
2026-05-16,13,5,Coffee,Americano,1,2.75,2.75
2026-05-16,13,5,Coffee,Cappuccino,1,3.5,3.5
2026-05-16,13,5,Coffee,Espresso,2,2.5,5.0
2026-05-16,13,5,Drinks,Smoothie,1,5.0,5.0
2026-05-16,14,5,Food,Cake,2,4.0,8.0
2026-05-16,14,5,Food,Cake,1,4.0,4.0
2026-05-16,14,5,Coffee,Espresso,1,2.5,2.5
2026-05-16,14,5,Coffee,Cappuccino,1,3.5,3.5
2026-05-16,14,5,Food,Pastry,1,3.5,3.5
2026-05-16,14,5,Drinks,Soda,1,3.0,3.0
2026-05-16,14,5,Food,Cake,1,4.0,4.0
2026-05-16,14,5,Drinks,Smoothie,1,5.0,5.0
2026-05-16,14,5,Coffee,Latte,1,3.75,3.75
2026-05-16,14,5,Coffee,Espresso,2,2.5,5.0
2026-05-16,14,5,Coffee,Latte,2,3.75,7.5
2026-05-16,14,5,Food,Salad,2,7.0,14.0
2026-05-16,14,5,Drinks,Smoothie,1,5.0,5.0
2026-05-16,14,5,Coffee,Espresso,1,2.5,2.5
2026-05-16,14,5,Drinks,Juice,1,4.5,4.5
2026-05-16,14,5,Coffee,Latte,1,3.75,3.75
2026-05-16,14,5,Food,Pastry,1,3.5,3.5
2026-05-16,15,5,Coffee,Latte,1,3.75,3.75
2026-05-16,15,5,Coffee,Espresso,1,2.5,2.5
2026-05-16,15,5,Food,Sandwich,1,6.5,6.5
2026-05-16,15,5,Coffee,Cappuccino,1,3.5,3.5
2026-05-16,15,5,Coffee,Americano,1,2.75,2.75
2026-05-16,15,5,Food,Salad,1,7.0,7.0
2026-05-16,15,5,Coffee,Latte,1,3.75,3.75
2026-05-16,15,5,Coffee,Espresso,1,2.5,2.5
2026-05-16,15,5,Coffee,Latte,1,3.75,3.75
2026-05-16,15,5,Food,Salad,1,7.0,7.0
2026-05-16,15,5,Food,Pastry,1,3.5,3.5
2026-05-16,15,5,Coffee,Americano,1,2.75,2.75
2026-05-16,15,5,Drinks,Smoothie,1,5.0,5.0
2026-05-16,15,5,Coffee,Espresso,1,2.5,2.5
2026-05-16,15,5,Drinks,Smoothie,1,5.0,5.0
2026-05-16,15,5,Food,Sandwich,1,6.5,6.5
2026-05-16,15,5,Drinks,Smoothie,2,5.0,10.0
2026-05-16,15,5,Food,Sandwich,1,6.5,6.5
2026-05-16,15,5,Food,Salad,1,7.0,7.0
2026-05-16,15,5,Drinks,Juice,2,4.5,9.0
2026-05-16,15,5,Coffee,Americano,2,2.75,5.5
2026-05-16,15,5,Coffee,Espresso,1,2.5,2.5
2026-05-16,15,5,Coffee,Americano,1,2.75,2.75
2026-05-16,16,5,Food,Cake,2,4.0,8.0
2026-05-16,16,5,Drinks,Juice,1,4.5,4.5
2026-05-16,16,5,Coffee,Latte,1,3.75,3.75
2026-05-16,16,5,Food,Pastry,1,3.5,3.5
2026-05-16,16,5,Coffee,Espresso,1,2.5,2.5
2026-05-16,16,5,Food,Cake,1,4.0,4.0
2026-05-16,16,5,Coffee,Cappuccino,1,3.5,3.5
2026-05-16,16,5,Food,Sandwich,1,6.5,6.5
2026-05-16,16,5,Food,Pastry,1,3.5,3.5
2026-05-16,16,5,Coffee,Latte,2,3.75,7.5
2026-05-16,16,5,Food,Pastry,1,3.5,3.5
2026-05-16,16,5,Coffee,Espresso,1,2.5,2.5
2026-05-16,16,5,Coffee,Americano,1,2.75,2.75
2026-05-16,16,5,Coffee,Cappuccino,1,3.5,3.5
2026-05-16,16,5,Coffee,Espresso,1,2.5,2.5
2026-05-16,16,5,Coffee,Latte,1,3.75,3.75
2026-05-16,16,5,Food,Pastry,1,3.5,3.5
2026-05-16,16,5,Coffee,Cappuccino,1,3.5,3.5
2026-05-16,16,5,Coffee,Espresso,1,2.5,2.5
2026-05-16,16,5,Food,Salad,1,7.0,7.0
2026-05-16,16,5,Drinks,Smoothie,1,5.0,5.0
2026-05-16,16,5,Coffee,Cappuccino,1,3.5,3.5
2026-05-16,17,5,Coffee,Espresso,1,2.5,2.5
2026-05-16,17,5,Food,Sandwich,1,6.5,6.5
2026-05-16,17,5,Drinks,Water,1,2.0,2.0
2026-05-16,17,5,Food,Sandwich,2,6.5,13.0
2026-05-16,17,5,Food,Pastry,1,3.5,3.5
2026-05-16,17,5,Coffee,Latte,1,3.75,3.75
2026-05-16,17,5,Coffee,Latte,2,3.75,7.5
2026-05-16,17,5,Coffee,Cappuccino,1,3.5,3.5
2026-05-16,17,5,Coffee,Americano,1,2.75,2.75
2026-05-16,17,5,Food,Pastry,1,3.5,3.5
2026-05-16,17,5,Drinks,Smoothie,2,5.0,10.0
2026-05-16,17,5,Coffee,Cappuccino,1,3.5,3.5
2026-05-16,17,5,Food,Pastry,1,3.5,3.5
2026-05-16,17,5,Coffee,Cappuccino,1,3.5,3.5
2026-05-16,17,5,Food,Cake,1,4.0,4.0
2026-05-16,17,5,Coffee,Cappuccino,2,3.5,7.0
2026-05-16,17,5,Drinks,Smoothie,1,5.0,5.0
2026-05-16,17,5,Food,Salad,2,7.0,14.0
2026-05-16,17,5,Coffee,Espresso,1,2.5,2.5
2026-05-16,17,5,Coffee,Latte,1,3.75,3.75
2026-05-16,17,5,Coffee,Cappuccino,1,3.5,3.5
2026-05-16,17,5,Coffee,Espresso,1,2.5,2.5
2026-05-16,17,5,Drinks,Juice,1,4.5,4.5
2026-05-16,17,5,Drinks,Smoothie,2,5.0,10.0
2026-05-16,17,5,Food,Salad,1,7.0,7.0
2026-05-16,17,5,Food,Cake,2,4.0,8.0
2026-05-16,17,5,Coffee,Americano,2,2.75,5.5
2026-05-16,17,5,Coffee,Americano,2,2.75,5.5
2026-05-16,17,5,Coffee,Americano,2,2.75,5.5
2026-05-16,17,5,Coffee,Cappuccino,2,3.5,7.0
2026-05-16,17,5,Food,Salad,1,7.0,7.0
2026-05-16,17,5,Coffee,Cappuccino,1,3.5,3.5
2026-05-16,17,5,Drinks,Juice,1,4.5,4.5
2026-05-16,17,5,Coffee,Americano,1,2.75,2.75
2026-05-16,17,5,Food,Cake,1,4.0,4.0
2026-05-16,17,5,Coffee,Cappuccino,2,3.5,7.0
2026-05-16,17,5,Coffee,Espresso,1,2.5,2.5
2026-05-16,17,5,Coffee,Americano,1,2.75,2.75
2026-05-16,17,5,Coffee,Latte,2,3.75,7.5
2026-05-16,17,5,Drinks,Soda,1,3.0,3.0
2026-05-16,18,5,Drinks,Smoothie,1,5.0,5.0
2026-05-16,18,5,Drinks,Smoothie,1,5.0,5.0
